@relation 'cleansed_data-weka.filters.unsupervised.attribute.Remove-R10,14,22_predicted'

@attribute yearID numeric
@attribute G numeric
@attribute R numeric
@attribute H numeric
@attribute 2B numeric
@attribute 3B numeric
@attribute predictedHR numeric
@attribute HR numeric
@attribute RBI numeric
@attribute salary numeric
@attribute weight numeric
@attribute height numeric
@attribute bats {R,L,B}
@attribute AB numeric
@attribute SO numeric
@attribute BB numeric
@attribute IBB numeric
@attribute SH numeric
@attribute SF numeric
@attribute GIDP numeric
@attribute R_avg numeric
@attribute H_avg numeric
@attribute 2B_avg numeric
@attribute 3B_avg numeric
@attribute HR_avg numeric
@attribute salary_avg numeric
@attribute weight_avg numeric
@attribute height_avg numeric
@attribute AB_avg numeric
@attribute SO_avg numeric
@attribute BB_avg numeric
@attribute IBB_avg numeric
@attribute SH_avg numeric
@attribute SF_avg numeric
@attribute GIDP_avg numeric
@attribute G_avg numeric
@attribute RBI_avg numeric
@attribute num_years_in_league numeric
@attribute age numeric

@data
2003,146,57,109,31,4,19.157359,21,64,1250000,235,76,R,522,142,72,2,0,1,18,74.333333,137.666667,33,2.666667,28.333333,1686666.666667,235,76,549,152.333333,77,6,0,3.666667,15.333333,152.666667,89.666667,3,27
1988,108,29,55,11,2,4.673391,2,17,987500,175,74,L,281,59,25,0,2,2,6,66.75,118.5,26.25,1.75,16.75,668125,175,74,452.75,85.75,37.75,3.75,3.25,3.75,9,135.75,56.5,8,29
2005,36,4,2,0,0,1.035542,1,2,316000,190,71,L,15,4,0,0,0,0,0,4,2,0,0,1,316000,190,71,15,4,0,0,0,0,0,36,2,0,25
2009,69,0,0,0,0,-0.016183,0,0,400000,205,72,R,1,1,0,0,0,0,0,0,0,0,0,0,400000,205,72,1,1,0,0,0,0,0,69,0,1,27
2006,69,28,52,15,1,8.868997,9,40,4000000,165,71,R,241,48,15,4,0,5,8,41.2,86.6,16.7,1.8,11,1283000,165,71,323.9,58.5,16.9,2,0.6,2.7,8.7,93.2,47.5,9,30
2004,112,38,80,14,3,14.262685,14,58,352000,205,73,L,278,63,31,3,0,3,4,20.5,42.5,7,1.5,7,396000,205,73,158,35,16.5,1.5,0,2,2.5,70,30,4,29
1987,106,23,63,5,1,-1.725247,0,20,326667,175,71,L,276,30,42,4,4,2,6,40.333333,91.333333,10,2,1.333333,231111.333333,175,71,342.666667,43.333333,51.333333,3,3.333333,2,6,122,29.333333,8,30
2011,46,15,23,5,1,6.205627,4,16,438100,195,71,R,136,42,12,1,0,1,2,17,32.2,6.6,0.2,6,413620,195,71,155.6,42,13.4,1.2,1,1,2.8,52.8,16.8,3,29
2014,159,87,166,32,2,34.750613,40,108,8000000,230,74,R,613,140,55,8,0,5,17,65.142857,124.571429,27.142857,1.285714,26.285714,4197152.857143,230,74,464.857143,113,39.857143,3.571429,0.285714,3.571429,10.285714,126.142857,78.428571,9,34
1999,24,0,1,1,0,-0.394453,0,0,4650000,210,75,R,5,2,0,0,0,0,0,2.111111,5.111111,1,0,0.222222,1869777.777778,210,75,42,15.888889,0.222222,0,4.666667,0,0.666667,31,2.666667,12,38
1998,82,17,36,11,0,2.579492,3,17,345000,170,71,R,144,21,7,0,3,2,4,16.6,31,5.8,0.6,3.8,200000,170,71,136.2,29.2,7.2,0.2,2.2,0.6,3.4,58.2,15.2,5,26
1985,97,45,70,12,0,12.854622,13,40,600000,185,74,R,298,64,59,2,0,3,8,45,70,12,0,13,600000,185,74,298,64,59,2,0,3,8,97,40,13,35
2005,1,0,0,0,0,3.130593,0,0,600000,175,75,R,1,0,0,0,0,0,0,65.133333,118.866667,23.4,1.6,27.066667,5802500,175,75,396.733333,75.866667,27.266667,4.466667,0,5,11.333333,101.533333,86.333333,16,36
1987,39,7,6,0,0,2.798423,2,7,625000,210,73,R,85,40,7,0,1,0,2,10,15,3.5,0,3,342500,210,73,91,38.5,8,0,1,0.5,2.5,38,10,1,24
2009,33,0,0,0,0,0.02912,0,0,750000,215,76,R,6,1,0,0,0,0,0,0.333333,0.333333,0,0,0,500833.333333,215,76,3.666667,1.666667,0,0,1,0,0,25.666667,0,4,28
2013,82,42,76,21,0,14.098135,13,44,9500000,235,73,R,276,55,31,0,0,4,7,54.857143,91,22,0.428571,20.142857,3729428.571429,235,73,356.285714,64.142857,38,1.142857,0.142857,3.571429,9.714286,103.857143,63,7,31
2001,67,0,0,0,0,-0.046192,0,0,2125000,230,78,R,1,1,0,0,0,0,0,0,0,0,0,0,791750,230,78,1.5,1.25,0.25,0,0,0,0,69.5,0,4,28
2009,35,7,15,5,0,4.023002,4,11,18750000,275,76,B,69,28,1,0,1,1,0,8.428571,18.857143,3.285714,0.428571,2.857143,8314285.714286,275,76,75.857143,26.857143,0.857143,0,4.142857,0.428571,1.714286,34.857143,8.285714,8,28
1994,22,3,8,1,0,-0.343159,0,2,112000,185,75,R,43,9,0,0,8,0,2,2,4.5,0.5,0,0,110500,185,75,24.5,5.5,0.5,0,4,0,1,12.5,1,1,24
1990,33,2,6,0,0,-0.007819,0,1,1633333,200,76,L,67,43,4,0,7,0,0,3,5.5,0,0,0,1683333,200,76,68.5,45,6.5,0,7.5,0,0.5,33,0.5,10,32
2004,23,0,0,0,0,-0.0093,0,0,3500000,220,76,R,0,0,0,0,0,0,0,0,0.166667,0,0,0,1277083.333333,220,76,1,0.666667,0,0,0.083333,0,0.083333,42.333333,0.083333,9,32
1999,43,0,0,0,0,-0.030737,0,0,2500000,200,80,R,0,0,0,0,0,0,0,0,0,0,0,0,1076875,200,80,0,0,0,0,0,0,0,56.5,0,5,38
1989,57,13,18,4,0,3.663472,2,14,77500,190,73,R,102,20,5,2,0,1,1,9.5,16.5,3.5,0,2,70500,190,73,92.5,19.5,4.5,1.5,0,1,1,47,9.5,2,23
1998,6,0,1,1,0,-0.016494,0,0,170000,195,76,R,9,4,0,0,3,0,1,0,1,1,0,0,170000,195,76,9,4,0,0,3,0,1,6,0,0,29
2002,149,65,133,19,2,6.883688,7,41,2375000,165,73,B,511,92,42,1,5,2,10,47.75,84.25,11.5,3.25,3.75,1084437.5,165,73,304.125,60,32.5,1.125,3.5,1.75,3.625,102.5,25.75,7,28
2013,51,13,25,6,1,2.450223,1,13,503000,215,71,R,123,25,4,1,0,0,7,12,28.5,7.5,1,1,492000,215,71,124.5,22,3.5,0.5,0,1,5.5,51,12,2,27
2006,131,57,105,26,4,7.672587,7,56,335000,200,73,R,478,72,22,6,19,7,2,56,103,22.5,2.5,8.5,326000,200,73,414,54,19,3.5,11.5,4,3,106,51,3,27
2006,70,0,0,0,0,-0.046705,0,0,1775000,170,73,R,0,0,0,0,0,0,0,0,0,0,0,0,734666.666667,170,73,0.333333,0.333333,0,0,0,0,0,61.833333,0,7,32
2006,79,13,26,4,0,6.359741,6,16,1034000,205,80,B,132,40,13,2,0,0,5,54,100.4,20.1,0.9,20.8,1955300,205,80,373.9,96.8,43.2,4.9,0,3.4,10.4,115,68.4,11,34
1992,138,68,130,28,0,16.505087,16,66,387500,205,77,L,458,61,70,11,1,7,15,58.333333,113.666667,24.333333,0.666667,15.666667,260389,205,77,423.333333,73.333333,65,8.666667,1.666667,7,10.666667,129.333333,60.666667,3,24
2009,29,0,0,0,0,0.039197,0,0,400000,210,73,R,6,4,0,0,0,0,0,0,0,0,0,0,400000,210,73,6,4,0,0,0,0,0,29,0,0,25
1998,154,101,169,31,6,9.135479,12,64,7550000,180,72,L,600,80,87,1,3,6,7,92.75,152,23,6.75,7,2432500,180,72,489.25,63.25,57.25,3.625,3.25,3.625,6.25,122,46.625,7,31
2005,101,53,102,28,1,6.984972,10,44,7750000,180,70,L,374,61,58,0,0,4,7,60.083333,101.25,21.333333,1.333333,11.083333,3578250,180,70,375.416667,47.416667,54.166667,2.833333,0.166667,2.5,9.25,104.5,51.083333,10,34
1985,41,5,15,2,0,-0.020893,0,9,275000,175,72,L,45,6,5,0,0,1,1,5,15,2,0,0,275000,175,72,45,6,5,0,0,1,1,41,9,14,37
1997,34,11,29,6,1,1.078038,1,14,150000,195,73,R,94,29,13,0,2,1,2,11,29,6,1,1,150000,195,73,94,29,13,0,2,1,2,34,14,0,25
1999,30,7,21,2,1,3.058639,3,12,200000,175,71,R,83,8,1,0,0,0,5,7,21,2,1,3,200000,175,71,83,8,1,0,0,0,5,30,12,0,25
2004,159,107,172,38,3,33.575482,32,110,550000,192,73,L,624,149,75,7,0,8,13,70.666667,124.333333,26.333333,2,21.333333,350833.333333,192,73,446,96.333333,46.333333,3,0.666667,4.333333,10.333333,117,72.333333,2,24
2000,77,28,50,10,0,5.688637,4,22,300000,190,73,L,181,25,11,1,1,0,4,14.125,29.5,6.5,0.875,2,193750,190,73,114.25,20,10.75,0.5,0.5,0.5,1.5,47,12.5,7,29
1997,16,2,4,1,0,-0.136667,0,2,4608333,170,72,R,19,4,4,0,4,0,1,3.857143,6.857143,1.285714,0,0.142857,3150000,170,72,32,7.428571,2.142857,0,4.142857,0.142857,0.571429,28.428571,2.142857,12,36
2013,65,0,0,0,0,-0.020553,0,0,3500000,185,70,R,0,0,0,0,0,0,0,0,0,0,0,0,1268640,185,70,0.6,0.6,0,0,0,0,0,62.4,0,5,30
2011,141,69,128,32,2,20.360129,19,75,426500,200,74,L,462,106,49,9,0,7,7,34,62,16,1.666667,10.666667,414300,200,74,236.666667,56,30.666667,3.666667,0,3.666667,3,76.333333,40.666667,3,27
1991,153,91,175,35,3,25.561651,26,88,1250500,185,71,R,582,79,44,3,5,3,13,75,138.25,33.5,2,17,417000,185,71,497.75,55.5,39.75,3.25,3.75,3,8.75,130,58,3,29
1997,150,98,187,34,4,20.184192,20,77,6825000,205,69,R,597,89,38,7,1,4,18,70.166667,145.666667,29.333333,2.5,14.166667,2410000,205,69,497.333333,62.833333,29.333333,4.333333,2.166667,4.5,14.166667,132,65,6,26
2008,31,1,1,0,0,0.994708,1,4,540000,225,75,R,1,0,0,0,1,0,0,0.333333,0.666667,0,0,0.333333,433333.333333,225,75,3,2,0,0,0.666667,0,0,30.666667,1.666667,3,22
2008,119,44,106,10,2,1.279188,1,28,8000000,180,70,L,375,24,22,1,5,1,3,90.125,185.5,22.625,8.875,1.625,3645625,180,70,619.125,36.875,37.5,0.625,12.125,1.5,7.5,154.625,42,8,31
2004,6,0,0,0,0,0.035525,0,0,425000,185,73,R,4,3,0,0,1,0,0,0,0,0,0,0,425000,185,73,4,3,0,0,1,0,0,6,0,3,29
2011,4,1,3,0,0,0.495953,0,2,1100000,255,82,R,9,4,0,0,2,0,0,1.428571,3.571429,0.571429,0.142857,0.142857,2317857.142857,255,82,24.285714,10,1.285714,0,3.285714,0.142857,0.571429,18.857143,1.714286,7,32
2014,156,83,156,37,0,21.844823,20,90,17000000,250,76,R,574,100,74,4,0,2,20,92.5,163.8,36.5,2.5,24.4,11048157.3,250,76,533.7,98.1,61.3,4.6,0,3,17.4,140.6,94.4,10,34
1997,25,4,11,3,0,0.999887,1,8,1650000,190,72,R,50,7,1,0,0,0,2,21.818182,63.454545,13.090909,1,3.909091,1254772.727273,190,72,248.727273,37.545455,15.909091,3.090909,1.636364,2.181818,6.090909,79.636364,28.181818,10,35
2001,140,66,136,27,4,18.3521,14,73,5375000,175,74,L,495,67,47,9,2,3,8,82.384615,144.076923,25.307692,7.230769,15.538462,2886641.846154,175,74,524.769231,70.769231,44.692308,3.923077,5.923077,4.153846,8.307692,140.769231,62.923077,12,36
1985,64,0,1,0,0,-0.122978,0,0,370000,225,77,R,9,3,0,0,1,0,0,0,1,0,0,0,370000,225,77,9,3,0,0,1,0,0,64,0,4,26
1994,57,19,25,8,0,3.944453,4,13,115000,190,74,R,86,17,4,0,0,1,6,12.333333,14.333333,4,1,2.333333,111000,190,74,60,11.333333,1.666667,0,0,0.666667,2.666667,38,8.333333,2,28
2004,33,2,7,2,0,-0.06335,0,3,311500,215,76,R,31,13,2,0,10,1,1,2,7,2,0,0,311500,215,76,31,13,2,0,10,1,1,33,3,4,27
2005,6,0,0,0,0,0.041445,0,0,323000,200,74,R,0,0,0,0,0,0,0,0,0,0,0,0,323000,200,74,0,0,0,0,0,0,0,6,0,1,29
1990,22,0,2,0,0,-1.949821,0,0,195000,150,70,L,18,5,1,0,0,0,1,17.2,35.2,7,1.6,1.4,107200,150,70,146,25,12.4,0.6,0.6,1.8,3,79,17.2,5,30
1993,94,15,27,8,0,4.263822,5,20,400000,180,73,L,143,40,20,3,2,3,3,28.625,56.75,9.125,1.375,5,415312.5,180,73,233.625,40.25,24.75,1.625,2.375,2.75,5.375,90.5,26.375,8,33
2014,62,0,0,0,0,-0.010595,0,0,2000000,205,72,L,0,0,0,0,0,0,0,0,0,0,0,0,849166.666667,205,72,1,0.666667,0,0,0,0,0,50,0,5,31
2000,3,0,0,0,0,-0.165775,0,0,250000,200,73,R,0,0,0,0,0,0,0,0.666667,1,0.333333,0,0,188000,200,73,4,2,0,0,0,0,0,31.333333,0.333333,4,31
2008,141,61,135,21,1,20.689007,14,90,420100,225,74,R,495,86,45,1,0,8,10,61.5,137.5,25,1,17.5,401600,225,74,489.5,90,39.5,1,0,5.5,11,139.5,75.5,3,27
1998,34,0,0,0,0,-0.120364,0,0,650000,185,74,R,0,0,0,0,0,0,0,0.571429,0.428571,0,0,0,433928.571429,185,74,5.428571,2.857143,0.571429,0,0.428571,0,0,54.285714,0,8,32
1986,31,4,11,2,0,-0.03399,0,4,60000,170,72,L,35,7,5,0,0,0,1,4,11,2,0,0,60000,170,72,35,7,5,0,0,0,1,31,4,1,23
2010,56,0,0,0,0,0.020035,0,0,2750000,170,75,R,5,3,2,0,0,0,0,0,0,0,0,0,1164250,170,75,1.5,0.75,0.5,0,0,0,0,61.25,0,4,28
1989,140,64,147,25,9,5.567523,11,64,1400000,165,74,B,573,51,29,1,2,10,9,78.4,179,31.8,8,6.6,615500,165,74,610,51.4,39,1.8,4.2,4.8,10.4,152.8,63.4,6,27
1999,134,60,127,20,2,16.030689,14,68,2500000,170,73,B,474,88,39,2,0,2,10,74.285714,127.357143,24.857143,4.857143,13.571429,1979285.714286,170,73,484.928571,99.857143,35.928571,2.214286,4.285714,3.285714,6.357143,124.785714,56.142857,14,37
1993,92,64,104,14,8,0.774966,2,25,2312500,170,72,B,373,58,21,1,3,2,2,79.111111,130.555556,15.333333,7.777778,2.222222,1277222.222222,170,72,490.555556,86,44.555556,1.111111,4.222222,2,3.777778,123.666667,31.111111,8,32
2000,70,0,0,0,0,-0.059474,0,0,875000,195,72,R,0,0,0,0,0,0,0,0,0,0,0,0,559500,195,72,0,0,0,0,0,0,0,66.4,0,7,30
2006,51,0,0,0,0,-0.009417,0,0,359000,180,69,R,0,0,0,0,0,0,0,0,0,0,0,0,345750,180,69,0,0,0,0,0,0,0,59,0,2,29
2011,57,0,0,0,0,0.032019,0,0,6500000,205,73,R,0,0,0,0,0,0,0,0,0,0,0,0,3468125,205,73,1.75,0.25,0,0,0,0,0.5,64.5,0,5,29
1997,55,0,0,0,0,-0.134938,0,0,516667,180,72,R,1,1,0,0,0,0,0,0.4,1,0.6,0,0,229533.4,180,72,6,2.4,0.2,0,0.8,0,0.2,45.4,0.8,4,29
2011,56,4,10,1,0,1.581683,0,2,850000,200,69,L,65,23,9,0,0,0,1,38.2,67.8,14.55,0.65,13.15,1117250,200,69,257.85,55.6,35.45,2.95,0.25,1.9,5.45,93.3,44.45,19,43
1999,6,0,0,0,0,-0.001987,0,1,760000,185,69,R,14,2,2,0,0,0,0,14.1,33.5,6.7,0.2,3,372700,185,69,131.5,18.3,12.5,0.4,1.1,0.3,4.6,51.6,16.2,10,34
1995,15,1,1,0,0,-0.013504,0,0,109000,205,75,R,26,15,3,0,4,0,2,1,1,0,0,0,109000,205,75,26,15,3,0,4,0,2,15,0,0,23
2007,19,6,19,4,0,0.82428,2,7,4000000,215,72,B,65,14,8,1,0,1,2,44,83.857143,17.714286,1.571429,9.714286,1710328.571429,215,72,305.285714,63.142857,38.571429,2.285714,1.428571,1.285714,8.714286,85.285714,39.571429,7,29
1995,113,44,70,14,1,12.477113,13,51,1773615,210,73,R,323,84,39,0,9,6,5,30.222222,50.111111,10.111111,0.666667,8.555556,736494.333333,210,73,221,66,21.222222,0.666667,5.666667,2.222222,3.111111,81.222222,30,9,32
2008,154,71,162,31,4,22.825765,23,84,410000,210,73,R,624,139,23,3,0,6,14,64,147.5,30.5,3,20.5,395400,210,73,554,116.5,27.5,2.5,1,6,11.5,149.5,79,2,27
2004,102,42,94,17,2,11.983418,12,40,300000,170,71,R,322,67,15,1,9,1,5,42,94,17,2,12,300000,170,71,322,67,15,1,9,1,5,102,40,0,25
2000,11,1,2,0,0,0.279856,0,1,4125000,240,76,R,16,7,0,0,2,0,1,0.25,0.75,0,0,0,3125000,240,76,6.25,3.25,0.25,0,1.25,0,0.25,21.25,0.25,3,31
1993,73,13,23,4,0,1.587125,2,10,970000,190,75,R,90,17,5,0,0,1,2,25.8,58.2,10.6,0.8,2,418000,190,75,201.6,24,25.4,1.6,4.8,1.6,3.8,92.4,21.4,6,32
2008,74,21,65,8,3,0.489928,0,16,394000,225,69,B,213,14,19,0,1,1,6,15.5,48,8,1.5,0,387000,225,69,178.5,14,14,0,1,1,7,65,11.5,2,25
2000,96,59,82,21,1,19.158764,18,64,750000,185,71,R,324,94,57,1,1,2,13,52.2,89.2,18.8,1.4,14.2,302000,185,71,323.2,77.4,37.8,1.6,1.4,1.8,9.2,91,51.6,3,25
2010,59,19,26,4,0,4.166685,2,14,1054000,190,74,R,124,24,11,0,1,1,3,40.333333,72.666667,16.333333,1.222222,8.111111,1089890.888889,190,74,272.666667,44.444444,25.444444,0.666667,2.111111,2.666667,6.111111,97.888889,36.111111,12,35
2010,22,7,13,4,0,-0.405923,0,5,850000,185,73,R,63,10,2,0,2,0,2,16,49.923077,9,0.230769,1,690384.615385,185,73,174.153846,19.615385,11.153846,1.692308,1.769231,1.307692,6.384615,58.769231,18.692308,12,39
1985,150,72,145,27,5,16.231702,16,68,155000,183,72,B,539,63,31,1,4,2,10,72,145,27,5,16,155000,183,72,539,63,31,1,4,2,10,150,68,3,26
1999,37,6,11,3,0,1.49129,2,7,515000,195,73,L,31,9,4,1,0,0,2,12.666667,28,4.833333,0.5,1.833333,225666.666667,195,73,105.666667,20.333333,15.5,0.666667,1.166667,1.166667,2.833333,68.166667,13.333333,4,30
2005,50,0,0,0,0,-0.012543,0,0,320000,190,72,L,1,0,0,0,0,0,0,0,0,0,0,0,320000,190,72,1,0,0,0,0,0,0,50,0,3,30
2001,38,0,0,0,0,-0.01569,0,0,202500,190,75,R,0,0,0,0,0,0,0,0,0,0,0,0,202500,190,75,0,0,0,0,0,0,0,38,0,2,28
2013,137,84,160,38,2,30.504249,30,103,14500000,230,76,L,518,88,76,27,0,5,21,79.8,133.8,34.466667,1.2,28.666667,7534166.666667,230,76,465.866667,96.2,72,10.4,0.133333,4.666667,11.8,129.6,94.866667,16,38
2004,32,0,0,0,0,-0.071209,0,0,1800000,190,75,R,3,2,1,0,1,0,0,0.25,0.25,0,0,0,669375,190,75,1.75,0.75,0.25,0,0.5,0,0,35.75,0,5,31
2010,73,0,0,0,0,0.076603,0,0,487975,250,74,R,0,0,0,0,0,0,0,0,0,0,0,0,436850,250,74,1.666667,0.333333,0.333333,0,0.666667,0,0,49,0,3,25
2011,20,0,0,0,0,0.050939,0,0,443100,220,75,R,0,0,0,0,0,0,0,0,0,0,0,0,443100,220,75,0,0,0,0,0,0,0,20,0,2,25
1995,73,40,90,14,0,2.793062,2,25,2300000,150,67,B,296,36,17,1,1,0,2,64.375,114,18.125,3.375,3.125,1300500,150,67,384.125,50.375,38.875,1.125,3,2.375,4.625,111.5,29,9,32
1990,14,6,3,1,0,0.282614,0,2,100000,155,67,L,29,7,4,0,1,1,0,4.5,3,0.5,0,0,84000,155,67,21.5,4,2,0,0.5,0.5,1,10.5,1,1,27
1988,129,48,96,16,2,17.190884,20,50,165000,203,72,L,422,100,46,5,2,2,10,44.666667,84,13.333333,1,17.666667,115000,203,72,340,92.333333,44.333333,3.666667,1.666667,1.333333,7,114.666667,45.666667,3,27
1986,137,76,138,25,6,25.361625,25,96,85000,185,73,R,511,157,61,2,2,3,10,76,138,25,6,25,85000,185,73,511,157,61,2,2,3,10,137,96,2,24
2008,109,79,103,23,4,19.366657,19,64,14000000,200,73,L,368,80,79,5,0,5,11,75.9,111.9,21,4,18.7,6609168.8,200,73,395.9,85.5,68.3,4,1.8,3.5,6,119.5,62.4,10,33
2006,56,0,0,0,0,-0.049786,0,0,1000000,190,73,L,1,0,0,0,0,0,0,0.105263,0.421053,0.052632,0,0,1784368.473684,190,73,1.105263,0.157895,0.052632,0,0.052632,0,0.052632,51.473684,0.157895,17,39
2007,32,0,0,0,0,0.026703,0,0,380000,205,73,R,7,4,0,0,0,0,0,0,0,0,0,0,380000,205,73,7,4,0,0,0,0,0,32,0,3,28
1996,8,0,0,0,0,-0.001067,0,0,150000,170,74,R,0,0,0,0,0,0,0,0,0,0,0,0,150000,170,74,0,0,0,0,0,0,0,8,0,3,28
1988,41,14,34,5,3,0.440476,0,12,62500,170,73,L,148,35,15,0,4,1,2,15.5,34.5,6.5,2,0.5,62500,170,73,162.5,37.5,11.5,0,5.5,0.5,1.5,47,10.5,0,24
2004,3,0,0,0,0,0.040682,0,0,307000,180,69,R,0,0,0,0,0,0,0,0,0,0,0,0,255500,180,69,0,0,0,0,0,0,0,3,0,5,28
2000,161,94,160,35,3,36.757375,31,121,287000,193,74,R,605,187,55,1,0,6,11,80.5,147.5,28,3.5,28.5,244000,193,74,543.5,171.5,50.5,2,0,6,13,155,96,2,26
1988,52,11,16,5,0,0.994552,0,7,107500,165,72,R,76,21,14,0,0,1,4,10,13,3,0,1.5,101250,165,72,61.5,15.5,9.5,0,1,0.5,2.5,39.5,7.5,7,30
2007,73,18,34,9,1,6.595051,5,17,1875000,260,75,R,156,58,14,0,0,0,5,32.2,63.8,11.4,1,13.2,939600,260,75,248.8,85,17.6,0.6,0.2,1.2,5.6,89.2,38.4,5,25
1996,12,0,0,0,0,-0.005984,0,0,850000,207,73,R,0,0,0,0,0,0,0,0,0,0,0,0,850000,207,73,0,0,0,0,0,0,0,12,0,4,27
1994,64,28,44,6,2,6.497088,8,24,205000,190,71,R,183,39,13,0,5,1,0,21.5,40.75,8.25,2,3.5,149500,190,71,184.25,37,12,0,4.25,1.5,4,69,19.25,4,28
2000,29,4,9,1,0,0.702694,1,8,3000000,210,74,R,50,13,2,0,12,0,3,2.666667,7,0.666667,0,0.333333,2025000,210,74,51,18.666667,1.666667,0,8.666667,0,2,29.666667,4.333333,2,35
1987,83,38,72,11,1,5.812902,4,38,160000,180,73,L,276,47,30,1,3,6,6,53.5,102,17.5,1.5,6.5,167500,180,73,400,63.5,42,0.5,4.5,4.5,10,114,42.5,2,27
1997,141,100,176,40,3,23.093551,23,84,1062500,225,75,R,587,99,41,1,4,1,14,65,108.75,25,1.5,16,597375,225,75,346,66.25,27.25,0.5,3,2.25,7.25,88,57,3,22
2012,32,0,0,0,0,0.05711,0,0,2500000,225,74,L,0,0,0,0,0,0,0,0,0.166667,0,0,0,1410000,225,74,0.166667,0,0.166667,0,0,0,0,59.833333,0,12,35
1997,48,6,22,3,1,1.917415,3,7,152000,200,73,R,111,17,3,0,1,0,1,3,13.5,2.5,0.5,1.5,130500,200,73,68,10,2,0,0.5,0,0.5,31,4,1,26
2010,37,4,14,5,0,0.92818,0,6,4837500,235,79,R,84,23,7,0,5,0,2,4.4,13.4,3.2,0.2,1,1809900,235,79,60.2,17.4,2.6,0,4.4,0.2,0.6,40,4.6,5,29
2001,39,0,0,0,0,-0.039385,0,0,230000,215,79,R,0,0,1,0,0,0,0,0,0,0,0,0,215000,215,79,0,0,0.5,0,0,0,0,34,0,2,28
2012,35,6,17,5,1,0.129242,0,7,600000,195,73,L,54,18,1,0,2,0,0,15.6,27,4,1.2,0.4,448000,195,73,103.8,20.8,4.2,0.6,2.6,0,0.8,70.4,5.8,7,33
1990,146,59,117,23,2,21.229037,23,71,450000,215,74,L,448,114,48,3,1,2,4,40.6,77.2,13.8,1.2,14.8,247800,215,74,319.8,78.8,31,5.6,2.2,2.2,5.4,118.2,46,6,30
1985,138,58,113,24,3,9.922048,10,50,110000,175,72,R,434,70,48,2,7,4,14,58,113,24,3,10,110000,175,72,434,70,48,2,7,4,14,138,50,2,27
2014,65,0,0,0,0,0.008978,0,0,502082,210,74,R,0,0,0,0,0,0,0,0,0,0,0,0,502082,210,74,0,0,0,0,0,0,0,65,0,2,26
2010,27,0,0,0,0,0.118393,0,0,440000,250,75,L,4,3,0,0,0,0,0,0,0,0,0,0,418333.333333,250,75,1.333333,1,0,0,0,0,0,29.666667,0,3,27
2011,92,26,72,13,0,1.341394,1,19,4312500,195,74,R,322,56,16,1,3,2,6,53.4,108.4,20.2,1.6,10.4,1573260,195,74,425,95.8,32,2.2,5.4,3.4,9.4,126.2,46,6,28
2003,154,98,160,49,1,26.494694,28,104,7625000,245,76,R,559,104,82,5,0,7,19,74.222222,121.888889,29.333333,2.666667,21.333333,3898222.222222,245,76,432.111111,94.666667,58.666667,4,0,5,8.777778,117,78.555556,7,28
1993,53,1,3,0,0,0.533915,0,3,1500000,180,71,R,28,9,0,0,1,0,1,1.2,1.4,0.2,0,0,615000,180,71,11.2,3,0.4,0,1.2,0,0.2,57.4,1,5,30
2009,17,0,0,0,0,-0.028637,0,0,425000,210,75,L,2,1,0,0,0,0,0,0.333333,0.666667,0,0,0,318333.333333,210,75,3.666667,1.333333,0.666667,0,0,0,0.333333,11.333333,0.333333,10,32
2002,20,1,1,0,0,1.627974,0,3,300000,180,73,L,20,8,4,0,0,1,0,31.5,62.666667,14.083333,0.75,13.083333,1721083.333333,180,73,240.416667,64.416667,22.333333,2.75,0.083333,1.833333,4.25,74.75,42.416667,10,35
2000,123,81,146,24,6,4.902813,4,31,2300000,170,69,L,487,36,36,0,2,1,5,50.125,93.25,14.5,4,3.25,844250,170,69,326.625,23.5,24,0.75,3.125,1.625,5.25,94.25,25.375,7,31
2003,43,10,16,0,0,-0.161132,2,9,334500,175,69,R,83,16,19,1,2,1,2,36.25,48.5,9.5,0.75,5.75,263875,175,69,207.75,47.5,34.5,0.25,1.5,2.5,5,71.5,27.5,4,32
2013,16,0,0,0,0,0.093997,0,0,5750000,190,75,L,0,0,0,0,0,0,0,0,0.2,0,0,0,2178800,190,75,0.6,0.2,0,0,0.2,0,0,20.6,0,6,29
1986,61,0,1,0,0,-0.090745,0,1,65000,225,78,R,9,6,1,0,0,0,0,0,1,0,0,0,65000,225,78,9,6,1,0,0,0,0,61,1,1,23
1998,127,65,148,35,0,8.192385,16,69,4050000,185,71,L,461,18,35,6,0,8,14,81.928571,183.285714,32.142857,5,8.285714,2466488.142857,185,71,539.142857,24.785714,46.142857,12.642857,2.214286,5.142857,15.071429,137.428571,65.5,16,38
1998,157,76,155,38,1,21.373551,24,95,2800000,180,70,R,583,104,48,3,9,4,23,58.8,126.8,28.6,1.8,14,1160000,180,70,488,92.6,37.8,1.6,5.6,5.8,13.4,136.8,69.2,6,29
2000,52,32,60,11,0,6.453855,7,19,230000,170,72,R,206,34,10,1,1,0,5,24,44.5,10,0.5,6,215000,170,72,164,31,7,0.5,0.5,0,3.5,42,18.5,1,22
1990,26,1,1,0,0,-0.114337,0,0,400000,195,74,R,2,0,0,0,0,0,0,1.666667,1.166667,0,0,0,203333.333333,195,74,14.333333,5.833333,1.666667,0,1.833333,0,0.166667,29.333333,0.333333,6,27
